CBSeg2003,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
CB1TF ,422219,BAY673,SWM,CMON,MDDNR,MDDNR,XKH2555,5/25/2016,9:00:00,5.1,,,1,BS,D,S1,TSS,,5.6,MG/L,L01 ,CBL,,,,,39.5404,-76.0736,T3
CB1TF ,444558,BAY689,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/19/2017,10:53:00,7,,,0.5,S ,D,S1,TSS,,6.5,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,444743,BAY705,TWQM,MAIN,MDDNR,MDDNR,CB1.1,9/27/2017,11:57:00,5.5,,,0.5,S ,D,S1,TSS,<,2.4,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,444744,BAY705,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/27/2017,11:18:00,6.5,,,5,B ,D,S1,TSS,,16,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,444766,BAY708,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/15/2017,11:33:00,6.5,,,5,B ,D,S1,TSS,,14.4,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,444722,BAY707,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/1/2017,11:03:00,6.3,,,0.5,S ,D,S1,TSS,,5.1,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,444765,BAY708,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/15/2017,12:14:00,6,,,0.5,S ,D,S1,TSS,,6,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,444721,BAY707,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/1/2017,11:43:00,5.2,,,0.5,S ,D,S1,TSS,,14.4,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,444744,BAY705,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/27/2017,11:18:00,6.5,,,0.5,S ,D,S1,TSS,,7.1,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461377,BAY750,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/7/2019,10:25:00,6.5,,,0.5,S ,D,S1,TSS,,14.8,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461047,BAY747,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/26/2019,10:21:00,6.5,,,0.5,S ,D,S1,TSS,,19.3,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461375,BAY750,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/7/2019,11:00:00,5.5,,,0.5,S ,D,S1,TSS,,4.4,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,461377,BAY750,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/7/2019,10:25:00,6.5,,,5,B ,D,S1,TSS,,20.8,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461045,BAY747,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/26/2019,10:57:00,5,,,0.5,S ,D,S1,TSS,,17.3,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,444796,BAY703,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/31/2017,11:42:00,6.4,,,0.5,S ,D,S1,TSS,,6,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,447629,BAY703,SWM,CMON,MDDNR,MDDNR,XKH2555,8/21/2017,13:00:00,5,,,1,BS,D,S1,TSS,,3.6,MG/L,L01 ,CBL,,,,,39.5404,-76.0736,T3
CB1TF ,447874,BAY713,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/26/2018,15:37:00,7,,,6,B ,D,S1,TSS,,8.7,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,447874,BAY713,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/26/2018,15:37:00,7,,,0.5,S ,D,S1,TSS,,8,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,451739,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/30/2018,10:20:00,6,,,0.5,S ,D,S1,TSS,,26,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,453607,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/8/2018,10:35:00,,,,5,B ,D,S1,TSS,,25,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,453605,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/8/2018,11:10:00,5.5,,,0.5,S ,D,S1,TSS,,15,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,451739,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/30/2018,10:20:00,6,,,5,B ,D,S1,TSS,,27,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,449208,BAY722,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2018,11:26:00,5.5,,,0.5,S ,D,S1,TSS,,10,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,449210,BAY722,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2018,10:53:00,6.5,,,0.5,S ,D,S1,TSS,,18.5,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,449208,BAY722,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2018,11:26:00,5.5,,,4,B ,D,S1,TSS,,11,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,444794,BAY703,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/31/2017,12:20:00,7,,,6,B ,D,S1,TSS,<,2.4,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,447628,BAY703,SWM,CMON,MDDNR,MDDNR,XKH0375,8/21/2017,11:15:00,1.2,,,0.9,BS,D,S1,TSS,,3.1,MG/L,L01 ,CBL,,,,,39.5053,-76.0414,T3
CB1TF ,444780,BAY710,TWQM,MAIN,MDDNR,MDDNR,CB2.1,12/15/2017,11:00:00,6.5,,,0.5,S ,D,S1,TSS,,18,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,425877,BAY682,SWM,CMON,MDDNR,MDDNR,XKH0375,10/12/2016,8:30:00,1,,,0.7,BS,D,S1,TSS,<,2.4,MG/L,L01 ,CBL,,,,,39.5053,-76.0414,T3
CB1TF ,444796,BAY703,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/31/2017,11:42:00,6.4,,,5,B ,D,S1,TSS,,12.4,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,444794,BAY703,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/31/2017,12:20:00,7,,,0.5,S ,D,S1,TSS,<,2.4,MG/L,L01 ,CBL,QQ,,,,39.54794,-76.08481,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,0.5,S ,D,S1,TSS,,3.6,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,420682,BAY670,SWM,CMON,MDDNR,MDDNR,XKH2555,4/14/2016,10:00:00,4.9,,,1,BS,D,S1,TSS,,8,MG/L,L01 ,CBL,,,,,39.5404,-76.0736,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,0.5,S ,D,S1,TSS,,4.8,MG/L,L01 ,CBL,JJ,,,,39.44149,-76.02599,T3
CB1TF ,444780,BAY710,TWQM,MAIN,MDDNR,MDDNR,CB2.1,12/15/2017,11:00:00,6.5,,,5,B ,D,S1,TSS,,32,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,6,B ,D,S1,TSS,,11.5,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,425037,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/16/2016,11:14:00,6.5,,,0.5,S ,D,S1,TSS,,12,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,6,B ,D,S1,TSS,,18.7,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,0.5,S ,D,S1,TSS,,16.7,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,425799,BAY678,SWM,CMON,MDDNR,MDDNR,XKH0375,8/3/2016,8:45:00,1.2,,,0.9,BS,D,S1,TSS,<,2.4,MG/L,L01 ,CBL,,,,,39.5053,-76.0414,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,5,B ,D,S1,TSS,,3.2,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,421692,BAY678,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/10/2016,10:49:00,6.5,,,5,B ,D,S1,TSS,,13.2,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,1,BS,D,S1,TSS,,2.5,MG/L,L01 ,CBL,QQ,,,,39.5404,-76.0736,T3
CB1TF ,421690,BAY678,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/10/2016,11:25:00,6,,,0.5,S ,D,S1,TSS,,2.8,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,425037,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/16/2016,11:14:00,6.5,,,5,B ,D,S1,TSS,,3.2,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,6,B ,D,S1,TSS,,16.4,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,414567,BAY661,SWM,CMON,MDDNR,MDDNR,XKH0375,11/19/2015,10:45:00,0.8,,,0.5,BS,D,S1,TSS,<,2.4,MG/L,L01 ,CBL,,,,,39.5053,-76.0414,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,0.5,S ,D,S1,TSS,,6.4,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419934,BAY676,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/13/2016,11:03:00,6.5,,,5,B ,D,S1,TSS,,27.6,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,419844,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/13/2016,11:35:00,5.5,,,0.5,S ,D,S1,TSS,,10,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419932,BAY676,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/13/2016,11:40:00,5.5,,,0.5,S ,D,S1,TSS,,3.2,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,5,B ,D,S1,TSS,,9.2,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419844,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/13/2016,11:35:00,5.5,,,4,B ,D,S1,TSS,,11.6,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,1,BS,D,S1,TSS,,8,MG/L,L01 ,CBL,,,,,39.5404,-76.0736,T3
CB1TF ,420680,BAY670,SWM,CMON,MDDNR,MDDNR,XKH0375,4/14/2016,10:45:00,0.7,,,0.4,BS,D,S1,TSS,,5.6,MG/L,L01 ,CBL,,,,,39.5053,-76.0414,T3
CB1TF ,421692,BAY678,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/10/2016,10:49:00,6.5,,,0.5,S ,D,S1,TSS,,10,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,421690,BAY678,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/10/2016,11:25:00,6,,,5,B ,D,S1,TSS,,8.8,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,0.5,S ,D,S1,TSS,,11.5,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,419845,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/13/2016,10:56:00,6,,,0.5,S ,D,S1,TSS,,14,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,4,B ,D,S1,TSS,,8.8,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419934,BAY676,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/13/2016,11:03:00,6.5,,,0.5,S ,D,S1,TSS,,31.6,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,419932,BAY676,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/13/2016,11:40:00,5.5,,,4,B ,D,S1,TSS,,2.4,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419845,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/13/2016,10:56:00,6,,,5,B ,D,S1,TSS,,16,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,0.5,S ,D,S1,TSS,,7.2,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,0.5,S ,D,S1,TSS,,7.6,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,6,B ,D,S1,TSS,,15.5,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,454938,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/17/2019,11:42:00,6.5,,,5,B ,D,S1,TSS,,6.5,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,0.5,S ,D,S1,TSS,,9.2,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,5,B ,D,S1,TSS,,29,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,461044,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2019,10:37:00,6,,,5,B ,D,S1,TSS,,24,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,0.5,S ,D,S1,TSS,,20,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,451738,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/30/2018,9:51:00,6.5,,,5,B ,D,S1,TSS,,45.5,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,451738,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/30/2018,9:51:00,6.5,,,0.5,S ,D,S1,TSS,,43,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,449210,BAY722,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2018,10:53:00,6.5,,,5,B ,D,S1,TSS,,20,MG/L,L01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,453605,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/8/2018,11:10:00,5.5,,,4,B ,D,S1,TSS,,18,MG/L,L01 ,CBL,,,,,39.54794,-76.08481,T3
